cohort_id,cohort_label,direction,entry_price,entry_timestamp,exit_price,exit_reason,exit_timestamp,pnl,quality_flag,signal_timestamp,stop_price,strategy_id,symbol,target_price,timeframe,win
long_only,只看做多机会,long,78.4800,2016-02-16T16:00:00-05:00,83.1600,target_hit,2016-02-22T16:00:00-05:00,996.55,m12_27_pa004_long_only,2016-02-12T16:00:00-05:00,76.1400,M10-PA-004,SOXX,83.1600,1d,true
long_only,只看做多机会,long,151.3400,2018-12-27T16:00:00-05:00,156.0800,target_hit,2018-12-28T16:00:00-05:00,1003.42,m12_27_pa004_long_only,2018-12-26T16:00:00-05:00,148.9700,M10-PA-004,SOXX,156.0800,1d,true
long_only,只看做多机会,long,470.8500,2022-02-28T16:00:00-05:00,433.2800,stop_hit,2022-03-07T16:00:00-05:00,-511.23,m12_27_pa004_long_only,2022-02-25T16:00:00-05:00,433.2800,M10-PA-004,SOXX,545.9900,1d,false
long_only,只看做多机会,long,420.6900,2022-05-04T16:00:00-04:00,393.6900,stop_hit,2022-05-09T16:00:00-04:00,-508.97,m12_27_pa004_long_only,2022-05-03T16:00:00-04:00,393.6900,M10-PA-004,SOXX,474.6900,1d,false
long_only,只看做多机会,long,352.5850,2022-09-20T16:00:00-04:00,349.6700,stop_hit,2022-09-20T16:00:00-04:00,-517.06,m12_27_pa004_long_only,2022-09-19T16:00:00-04:00,349.6700,M10-PA-004,SOXX,358.4150,1d,false
long_only,只看做多机会,long,340.3700,2022-10-04T16:00:00-04:00,319.1100,stop_hit,2022-10-10T16:00:00-04:00,-503.87,m12_27_pa004_long_only,2022-10-03T16:00:00-04:00,319.1100,M10-PA-004,SOXX,382.8900,1d,false
long_only,只看做多机会,long,198.8200,2025-03-10T16:00:00-04:00,196.7000,stop_hit,2025-03-10T16:00:00-04:00,-509.12,m12_27_pa004_long_only,2025-03-07T16:00:00-05:00,196.7000,M10-PA-004,SOXX,203.0600,1d,false
long_only,只看做多机会,long,278.9550,2025-11-25T16:00:00-05:00,305.3850,target_hit,2025-12-03T16:00:00-05:00,992.30,m12_27_pa004_long_only,2025-11-24T16:00:00-05:00,265.7400,M10-PA-004,SOXX,305.3850,1d,true
long_only,只看做多机会,long,333.4900,2026-04-01T16:00:00-04:00,368.0300,target_hit,2026-04-08T16:00:00-04:00,1002.38,m12_27_pa004_long_only,2026-03-31T16:00:00-04:00,316.2200,M10-PA-004,SOXX,368.0300,1d,true
long_only,只看做多机会,long,398.6700,2022-05-26T16:00:00-04:00,380.5400,stop_hit,2022-06-13T16:00:00-04:00,-502.15,m12_27_pa004_long_only,2022-05-25T16:00:00-04:00,380.5400,M10-PA-004,SPY,434.9300,1d,false
long_only,只看做多机会,long,372.4000,2022-10-04T16:00:00-04:00,359.7000,stop_hit,2022-10-10T16:00:00-04:00,-500.36,m12_27_pa004_long_only,2022-10-03T16:00:00-04:00,359.7000,M10-PA-004,SPY,397.8000,1d,false
long_only,只看做多机会,long,13.5600,2016-09-30T16:00:00-04:00,13.2100,stop_hit,2016-10-04T16:00:00-04:00,-503.82,m12_27_pa004_long_only,2016-09-29T16:00:00-04:00,13.2100,M10-PA-004,SQQQ,14.2600,1d,false
long_only,只看做多机会,long,33.9700,2017-05-18T16:00:00-04:00,31.9000,stop_hit,2017-05-22T16:00:00-04:00,-499.06,m12_27_pa004_long_only,2017-05-17T16:00:00-04:00,31.9000,M10-PA-004,SQQQ,38.1100,1d,false
long_only,只看做多机会,long,31.6500,2017-06-28T16:00:00-04:00,28.6800,stop_hit,2017-07-18T16:00:00-04:00,-495.99,m12_27_pa004_long_only,2017-06-27T16:00:00-04:00,28.6800,M10-PA-004,SQQQ,37.5900,1d,false
long_only,只看做多机会,long,28.5300,2017-07-28T16:00:00-04:00,27.5300,stop_hit,2017-08-08T16:00:00-04:00,-495.27,m12_27_pa004_long_only,2017-07-27T16:00:00-04:00,27.5300,M10-PA-004,SQQQ,30.5300,1d,false
long_only,只看做多机会,long,29.4600,2017-08-18T16:00:00-04:00,26.9200,stop_hit,2017-08-31T16:00:00-04:00,-491.12,m12_27_pa004_long_only,2017-08-17T16:00:00-04:00,26.9200,M10-PA-004,SQQQ,34.5400,1d,false
long_only,只看做多机会,long,27.0800,2017-09-11T16:00:00-04:00,26.4000,stop_hit,2017-09-15T16:00:00-04:00,-491.41,m12_27_pa004_long_only,2017-09-08T16:00:00-04:00,26.4000,M10-PA-004,SQQQ,28.4400,1d,false
long_only,只看做多机会,long,25.4600,2017-10-24T16:00:00-04:00,24.8400,stop_hit,2017-10-27T16:00:00-04:00,-489.05,m12_27_pa004_long_only,2017-10-23T16:00:00-04:00,24.8400,M10-PA-004,SQQQ,26.7000,1d,false
long_only,只看做多机会,long,15.4800,2018-05-16T16:00:00-04:00,15.0000,stop_hit,2018-05-24T16:00:00-04:00,-485.74,m12_27_pa004_long_only,2018-05-15T16:00:00-04:00,15.0000,M10-PA-004,SQQQ,16.4400,1d,false
long_only,只看做多机会,long,12.5100,2018-07-20T16:00:00-04:00,12.2700,stop_hit,2018-07-24T16:00:00-04:00,-485.20,m12_27_pa004_long_only,2018-07-19T16:00:00-04:00,12.2700,M10-PA-004,SQQQ,12.9900,1d,false
long_only,只看做多机会,long,11.6800,2018-09-06T16:00:00-04:00,10.9600,stop_hit,2018-10-01T16:00:00-04:00,-479.32,m12_27_pa004_long_only,2018-09-05T16:00:00-04:00,10.9600,M10-PA-004,SQQQ,13.1200,1d,false
long_only,只看做多机会,long,11.7700,2018-10-05T16:00:00-04:00,13.6500,target_hit,2018-10-10T16:00:00-04:00,949.55,m12_27_pa004_long_only,2018-10-04T16:00:00-04:00,10.8300,M10-PA-004,SQQQ,13.6500,1d,true
long_only,只看做多机会,long,20.7500,2020-01-27T16:00:00-05:00,18.8100,stop_hit,2020-02-04T16:00:00-05:00,-481.15,m12_27_pa004_long_only,2020-01-24T16:00:00-05:00,18.8100,M10-PA-004,SQQQ,24.6300,1d,false
long_only,只看做多机会,long,16.6700,2020-02-21T16:00:00-05:00,17.2900,target_hit,2020-02-21T16:00:00-05:00,950.29,m12_27_pa004_long_only,2020-02-20T16:00:00-05:00,16.3600,M10-PA-004,SQQQ,17.2900,1d,true
long_only,只看做多机会,long,8.5300,2020-06-12T16:00:00-04:00,9.2900,target_hit,2020-06-12T16:00:00-04:00,962.76,m12_27_pa004_long_only,2020-06-11T16:00:00-04:00,8.1500,M10-PA-004,SQQQ,9.2900,1d,true
long_only,只看做多机会,long,8.3200,2020-06-29T16:00:00-04:00,7.3000,stop_hit,2020-07-01T16:00:00-04:00,-488.07,m12_27_pa004_long_only,2020-06-26T16:00:00-04:00,7.3000,M10-PA-004,SQQQ,10.3600,1d,false
long_only,只看做多机会,long,6.7500,2020-07-14T16:00:00-04:00,6.2600,stop_hit,2020-07-15T16:00:00-04:00,-486.17,m12_27_pa004_long_only,2020-07-13T16:00:00-04:00,6.2600,M10-PA-004,SQQQ,7.7300,1d,false
long_only,只看做多机会,long,21.6500,2020-10-20T16:00:00-04:00,18.9500,stop_hit,2020-11-05T16:00:00-05:00,-483.18,m12_27_pa004_long_only,2020-10-19T16:00:00-04:00,18.9500,M10-PA-004,SQQQ,27.0500,1d,false
long_only,只看做多机会,long,20.6800,2020-11-10T16:00:00-05:00,18.6700,stop_hit,2020-11-24T16:00:00-05:00,-480.98,m12_27_pa004_long_only,2020-11-09T16:00:00-05:00,18.6700,M10-PA-004,SQQQ,24.7000,1d,false
long_only,只看做多机会,long,17.6800,2020-12-10T16:00:00-05:00,16.3100,stop_hit,2020-12-15T16:00:00-05:00,-478.82,m12_27_pa004_long_only,2020-12-09T16:00:00-05:00,16.3100,M10-PA-004,SQQQ,20.4200,1d,false
long_only,只看做多机会,long,14.9600,2021-01-19T16:00:00-05:00,14.2900,stop_hit,2021-01-20T16:00:00-05:00,-477.32,m12_27_pa004_long_only,2021-01-15T16:00:00-05:00,14.2900,M10-PA-004,SQQQ,16.3000,1d,false
long_only,只看做多机会,long,14.2100,2021-02-23T16:00:00-05:00,13.4300,max_holding_exit,2021-03-23T16:00:00-04:00,-151.07,m12_27_pa004_long_only,2021-02-22T16:00:00-05:00,11.7600,M10-PA-004,SQQQ,19.1100,1d,false
long_only,只看做多机会,long,10.4400,2021-06-17T16:00:00-04:00,10.0400,stop_hit,2021-06-17T16:00:00-04:00,-474.52,m12_27_pa004_long_only,2021-06-16T16:00:00-04:00,10.0400,M10-PA-004,SQQQ,11.2400,1d,false
long_only,只看做多机会,long,8.2850,2021-07-28T16:00:00-04:00,8.0900,stop_hit,2021-08-04T16:00:00-04:00,-473.67,m12_27_pa004_long_only,2021-07-27T16:00:00-04:00,8.0900,M10-PA-004,SQQQ,8.6750,1d,false
long_only,只看做多机会,long,6.4500,2021-11-10T16:00:00-05:00,6.0500,stop_hit,2021-11-18T16:00:00-05:00,-468.82,m12_27_pa004_long_only,2021-11-09T16:00:00-05:00,6.0500,M10-PA-004,SQQQ,7.2500,1d,false
long_only,只看做多机会,long,5.8700,2022-01-03T16:00:00-05:00,6.3500,target_hit,2022-01-05T16:00:00-05:00,927.66,m12_27_pa004_long_only,2021-12-31T16:00:00-05:00,5.6300,M10-PA-004,SQQQ,6.3500,1d,true
long_only,只看做多机会,long,47.2900,2022-07-27T16:00:00-04:00,43.2900,stop_hit,2022-07-27T16:00:00-04:00,-470.72,m12_27_pa004_long_only,2022-07-26T16:00:00-04:00,43.2900,M10-PA-004,SQQQ,55.2900,1d,false
long_only,只看做多机会,long,41.1700,2023-01-31T16:00:00-05:00,39.4800,stop_hit,2023-01-31T16:00:00-05:00,-469.53,m12_27_pa004_long_only,2023-01-30T16:00:00-05:00,39.4800,M10-PA-004,SQQQ,44.5500,1d,false
long_only,只看做多机会,long,32.3400,2023-03-29T16:00:00-04:00,30.9800,stop_hit,2023-03-30T16:00:00-04:00,-467.12,m12_27_pa004_long_only,2023-03-28T16:00:00-04:00,30.9800,M10-PA-004,SQQQ,35.0600,1d,false
long_only,只看做多机会,long,31.2200,2023-04-13T16:00:00-04:00,29.1800,stop_hit,2023-04-28T16:00:00-04:00,-463.99,m12_27_pa004_long_only,2023-04-12T16:00:00-04:00,29.1800,M10-PA-004,SQQQ,35.3000,1d,false
long_only,只看做多机会,long,22.8100,2023-06-08T16:00:00-04:00,21.2200,stop_hit,2023-06-09T16:00:00-04:00,-461.57,m12_27_pa004_long_only,2023-06-07T16:00:00-04:00,21.2200,M10-PA-004,SQQQ,25.9900,1d,false
long_only,只看做多机会,long,20.5700,2023-06-27T16:00:00-04:00,18.7300,stop_hit,2023-06-30T16:00:00-04:00,-458.97,m12_27_pa004_long_only,2023-06-26T16:00:00-04:00,18.7300,M10-PA-004,SQQQ,24.2500,1d,false
long_only,只看做多机会,long,18.5800,2023-08-03T16:00:00-04:00,17.7100,max_holding_exit,2023-08-31T16:00:00-04:00,-180.96,m12_27_pa004_long_only,2023-08-02T16:00:00-04:00,16.3800,M10-PA-004,SQQQ,22.9800,1d,false
long_only,只看做多机会,long,16.1700,2023-12-01T16:00:00-05:00,15.4300,stop_hit,2023-12-11T16:00:00-05:00,-456.73,m12_27_pa004_long_only,2023-11-30T16:00:00-05:00,15.4300,M10-PA-004,SQQQ,17.6500,1d,false
long_only,只看做多机会,long,11.8250,2024-02-20T16:00:00-05:00,10.9700,stop_hit,2024-02-22T16:00:00-05:00,-453.71,m12_27_pa004_long_only,2024-02-16T16:00:00-05:00,10.9700,M10-PA-004,SQQQ,13.5350,1d,false
long_only,只看做多机会,long,7.6300,2024-07-12T16:00:00-04:00,7.2900,stop_hit,2024-07-12T16:00:00-04:00,-452.21,m12_27_pa004_long_only,2024-07-11T16:00:00-04:00,7.2900,M10-PA-004,SQQQ,8.3100,1d,false
long_only,只看做多机会,long,29.6000,2025-02-25T16:00:00-05:00,36.3600,target_hit,2025-03-07T16:00:00-05:00,895.08,m12_27_pa004_long_only,2025-02-24T16:00:00-05:00,26.2200,M10-PA-004,SQQQ,36.3600,1d,true
long_only,只看做多机会,long,18.9900,2025-08-04T16:00:00-04:00,17.7200,stop_hit,2025-08-07T16:00:00-04:00,-453.76,m12_27_pa004_long_only,2025-08-01T16:00:00-04:00,17.7200,M10-PA-004,SQQQ,21.5300,1d,false
long_only,只看做多机会,long,14.8900,2025-10-08T16:00:00-04:00,14.7400,stop_hit,2025-10-08T16:00:00-04:00,-459.07,m12_27_pa004_long_only,2025-10-07T16:00:00-04:00,14.7400,M10-PA-004,SQQQ,15.1900,1d,false
long_only,只看做多机会,long,119.9700,2016-11-30T16:00:00-05:00,119.2500,stop_hit,2016-12-01T16:00:00-05:00,-516.61,m12_27_pa004_long_only,2016-11-29T16:00:00-05:00,119.2500,M10-PA-004,TLT,121.4100,1d,false
long_only,只看做多机会,long,137.0600,2021-03-24T16:00:00-04:00,140.3900,max_holding_exit,2021-04-22T16:00:00-04:00,424.44,m12_27_pa004_long_only,2021-03-23T16:00:00-04:00,133.1900,M10-PA-004,TLT,144.8000,1d,true
long_only,只看做多机会,long,118.6400,2022-05-19T16:00:00-04:00,112.6200,stop_hit,2022-06-13T16:00:00-04:00,-501.46,m12_27_pa004_long_only,2022-05-18T16:00:00-04:00,112.6200,M10-PA-004,TLT,130.6800,1d,false
long_only,只看做多机会,long,97.5700,2022-11-11T16:00:00-05:00,109.0100,target_hit,2022-12-07T16:00:00-05:00,992.27,m12_27_pa004_long_only,2022-11-10T16:00:00-05:00,91.8500,M10-PA-004,TLT,109.0100,1d,true
long_only,只看做多机会,long,84.4400,2023-10-24T16:00:00-04:00,87.8400,target_hit,2023-11-03T16:00:00-04:00,998.90,m12_27_pa004_long_only,2023-10-23T16:00:00-04:00,82.7400,M10-PA-004,TLT,87.8400,1d,true
long_only,只看做多机会,long,58.8900,2019-05-17T16:00:00-04:00,53.8500,stop_hit,2019-05-23T16:00:00-04:00,-501.12,m12_27_pa004_long_only,2019-05-16T16:00:00-04:00,53.8500,M10-PA-004,TQQQ,68.9700,1d,false
long_only,只看做多机会,long,60.8600,2019-10-07T16:00:00-04:00,72.4400,max_holding_exit,2019-11-04T16:00:00-05:00,877.19,m12_27_pa004_long_only,2019-10-04T16:00:00-04:00,54.3000,M10-PA-004,TQQQ,73.9800,1d,true
long_only,只看做多机会,long,123.8500,2020-09-23T16:00:00-04:00,138.4200,max_holding_exit,2020-10-21T16:00:00-04:00,319.58,m12_27_pa004_long_only,2020-09-22T16:00:00-04:00,101.0100,M10-PA-004,TQQQ,169.5300,1d,true
long_only,只看做多机会,long,135.5900,2020-11-04T16:00:00-05:00,165.5600,max_holding_exit,2020-12-03T16:00:00-05:00,548.35,m12_27_pa004_long_only,2020-11-03T16:00:00-05:00,108.1000,M10-PA-004,TQQQ,190.5700,1d,true
long_only,只看做多机会,long,95.6200,2021-02-25T16:00:00-05:00,88.7500,stop_hit,2021-02-25T16:00:00-05:00,-507.58,m12_27_pa004_long_only,2021-02-24T16:00:00-05:00,88.7500,M10-PA-004,TQQQ,109.3600,1d,false
long_only,只看做多机会,long,47.5900,2022-03-17T16:00:00-04:00,47.0000,max_holding_exit,2022-04-14T16:00:00-04:00,-37.60,m12_27_pa004_long_only,2022-03-16T16:00:00-04:00,39.5600,M10-PA-004,TQQQ,63.6500,1d,false
long_only,只看做多机会,long,40.3900,2022-04-29T16:00:00-04:00,38.1000,stop_hit,2022-04-29T16:00:00-04:00,-505.22,m12_27_pa004_long_only,2022-04-28T16:00:00-04:00,38.1000,M10-PA-004,TQQQ,44.9700,1d,false
long_only,只看做多机会,long,31.1300,2022-05-16T16:00:00-04:00,28.4700,stop_hit,2022-05-18T16:00:00-04:00,-502.09,m12_27_pa004_long_only,2022-05-13T16:00:00-04:00,28.4700,M10-PA-004,TQQQ,36.4500,1d,false
long_only,只看做多机会,long,22.9900,2022-06-16T16:00:00-04:00,22.8200,stop_hit,2022-06-16T16:00:00-04:00,-511.89,m12_27_pa004_long_only,2022-06-15T16:00:00-04:00,22.8200,M10-PA-004,TQQQ,23.3300,1d,false
long_only,只看做多机会,long,27.0300,2022-09-08T16:00:00-04:00,23.6200,stop_hit,2022-09-21T16:00:00-04:00,-496.63,m12_27_pa004_long_only,2022-09-07T16:00:00-04:00,23.6200,M10-PA-004,TQQQ,33.8500,1d,false
long_only,只看做多机会,long,21.6650,2022-10-05T16:00:00-04:00,19.2800,stop_hit,2022-10-07T16:00:00-04:00,-494.26,m12_27_pa004_long_only,2022-10-04T16:00:00-04:00,19.2800,M10-PA-004,TQQQ,26.4350,1d,false
long_only,只看做多机会,long,21.4300,2022-11-11T16:00:00-05:00,21.6500,max_holding_exit,2022-12-12T16:00:00-05:00,20.72,m12_27_pa004_long_only,2022-11-10T16:00:00-05:00,16.3200,M10-PA-004,TQQQ,31.6500,1d,true
long_only,只看做多机会,long,16.7600,2022-12-30T16:00:00-05:00,16.5800,stop_hit,2022-12-30T16:00:00-05:00,-500.14,m12_27_pa004_long_only,2022-12-29T16:00:00-05:00,16.5800,M10-PA-004,TQQQ,17.1200,1d,false
long_only,只看做多机会,long,36.6100,2023-10-09T16:00:00-04:00,33.6300,stop_hit,2023-10-23T16:00:00-04:00,-489.70,m12_27_pa004_long_only,2023-10-06T16:00:00-04:00,33.6300,M10-PA-004,TQQQ,42.5700,1d,false
long_only,只看做多机会,long,82.0100,2025-01-16T16:00:00-05:00,89.8300,max_holding_exit,2025-02-14T16:00:00-05:00,434.97,m12_27_pa004_long_only,2025-01-15T16:00:00-05:00,73.2900,M10-PA-004,TQQQ,99.4500,1d,true
long_only,只看做多机会,long,60.6600,2025-03-20T16:00:00-04:00,57.0400,stop_hit,2025-03-28T16:00:00-04:00,-489.86,m12_27_pa004_long_only,2025-03-19T16:00:00-04:00,57.0400,M10-PA-004,TQQQ,67.9000,1d,false
long_only,只看做多机会,long,48.6700,2026-02-19T16:00:00-05:00,51.8900,target_hit,2026-02-25T16:00:00-05:00,968.61,m12_27_pa004_long_only,2026-02-18T16:00:00-05:00,47.0600,M10-PA-004,TQQQ,51.8900,1d,true
long_only,只看做多机会,long,49.4400,2026-03-05T16:00:00-05:00,46.4200,stop_hit,2026-03-09T16:00:00-04:00,-492.22,m12_27_pa004_long_only,2026-03-04T16:00:00-05:00,46.4200,M10-PA-004,TQQQ,55.4800,1d,false
long_only,只看做多机会,long,192.4200,2016-02-02T16:00:00-05:00,182.4100,stop_hit,2016-02-02T16:00:00-05:00,-501.87,m12_27_pa004_long_only,2016-02-01T16:00:00-05:00,182.4100,M10-PA-004,TSLA,212.4400,1d,false
long_only,只看做多机会,long,190.6500,2016-11-18T16:00:00-05:00,202.7300,max_holding_exit,2016-12-19T16:00:00-05:00,480.75,m12_27_pa004_long_only,2016-11-17T16:00:00-05:00,178.1900,M10-PA-004,TSLA,215.5700,1d,true
long_only,只看做多机会,long,330.4000,2017-07-12T16:00:00-04:00,363.5300,max_holding_exit,2017-08-09T16:00:00-04:00,613.92,m12_27_pa004_long_only,2017-07-11T16:00:00-04:00,303.4800,M10-PA-004,TSLA,384.2400,1d,true
long_only,只看做多机会,long,347.0000,2017-08-04T16:00:00-04:00,355.4000,max_holding_exit,2017-09-01T16:00:00-04:00,95.50,m12_27_pa004_long_only,2017-08-03T16:00:00-04:00,303.1300,M10-PA-004,TSLA,434.7400,1d,true
long_only,只看做多机会,long,312.0000,2017-12-07T16:00:00-05:00,336.4100,max_holding_exit,2018-01-08T16:00:00-05:00,632.75,m12_27_pa004_long_only,2017-12-06T16:00:00-05:00,292.6300,M10-PA-004,TSLA,350.7400,1d,true
long_only,只看做多机会,long,297.9900,2018-08-01T16:00:00-04:00,326.2900,target_hit,2018-08-02T16:00:00-04:00,1010.98,m12_27_pa004_long_only,2018-07-31T16:00:00-04:00,283.8400,M10-PA-004,TSLA,326.2900,1d,true
long_only,只看做多机会,long,282.4000,2018-10-17T16:00:00-04:00,351.6600,target_hit,2018-11-08T16:00:00-05:00,1022.38,m12_27_pa004_long_only,2018-10-16T16:00:00-04:00,247.7700,M10-PA-004,TSLA,351.6600,1d,true
long_only,只看做多机会,long,286.4900,2019-03-12T16:00:00-04:00,270.1000,stop_hit,2019-03-18T16:00:00-04:00,-518.53,m12_27_pa004_long_only,2019-03-11T16:00:00-04:00,270.1000,M10-PA-004,TSLA,319.2700,1d,false
long_only,只看做多机会,long,268.7500,2019-03-27T16:00:00-04:00,279.3300,target_hit,2019-03-28T16:00:00-04:00,1023.03,m12_27_pa004_long_only,2019-03-26T16:00:00-04:00,263.4600,M10-PA-004,TSLA,279.3300,1d,true
long_only,只看做多机会,long,198.6800,2019-06-05T16:00:00-04:00,227.8400,target_hit,2019-06-18T16:00:00-04:00,1037.07,m12_27_pa004_long_only,2019-06-04T16:00:00-04:00,184.1000,M10-PA-004,TSLA,227.8400,1d,true
long_only,只看做多机会,long,227.6200,2019-08-20T16:00:00-04:00,211.5500,stop_hit,2019-08-23T16:00:00-04:00,-525.91,m12_27_pa004_long_only,2019-08-19T16:00:00-04:00,211.5500,M10-PA-004,TSLA,259.7600,1d,false
long_only,只看做多机会,long,965.6600,2021-12-22T16:00:00-05:00,1115.0600,target_hit,2021-12-27T16:00:00-05:00,1042.25,m12_27_pa004_long_only,2021-12-21T16:00:00-05:00,890.9600,M10-PA-004,TSLA,1115.0600,1d,true
long_only,只看做多机会,long,661.4200,2022-05-26T16:00:00-04:00,718.2600,target_hit,2022-05-26T16:00:00-04:00,1051.56,m12_27_pa004_long_only,2022-05-25T16:00:00-04:00,633.0000,M10-PA-004,TSLA,718.2600,1d,true
long_only,只看做多机会,long,219.4000,2022-10-26T16:00:00-04:00,202.0000,stop_hit,2022-11-07T16:00:00-05:00,-533.61,m12_27_pa004_long_only,2022-10-25T16:00:00-04:00,202.0000,M10-PA-004,TSLA,254.2000,1d,false
long_only,只看做多机会,long,176.1000,2022-12-12T16:00:00-05:00,166.1900,stop_hit,2022-12-13T16:00:00-05:00,-531.48,m12_27_pa004_long_only,2022-12-09T16:00:00-05:00,166.1900,M10-PA-004,TSLA,195.9200,1d,false
long_only,只看做多机会,long,119.9500,2022-12-30T16:00:00-05:00,108.7600,stop_hit,2023-01-03T16:00:00-05:00,-528.07,m12_27_pa004_long_only,2022-12-29T16:00:00-05:00,108.7600,M10-PA-004,TSLA,142.3300,1d,false
long_only,只看做多机会,long,188.1800,2024-02-07T16:00:00-05:00,204.4200,target_hit,2024-02-27T16:00:00-05:00,1046.17,m12_27_pa004_long_only,2024-02-06T16:00:00-05:00,180.0600,M10-PA-004,TSLA,204.4200,1d,true
long_only,只看做多机会,long,170.0700,2024-04-04T16:00:00-04:00,160.5100,stop_hit,2024-04-05T16:00:00-04:00,-531.42,m12_27_pa004_long_only,2024-04-03T16:00:00-04:00,160.5100,M10-PA-004,TSLA,189.1900,1d,false
long_only,只看做多机会,long,260.0000,2025-04-10T16:00:00-04:00,298.2600,max_holding_exit,2025-05-09T16:00:00-04:00,440.02,m12_27_pa004_long_only,2025-04-09T16:00:00-04:00,214.2500,M10-PA-004,TSLA,351.5000,1d,true
long_only,只看做多机会,long,412.1500,2026-02-25T16:00:00-05:00,387.5300,stop_hit,2026-03-03T16:00:00-05:00,-530.85,m12_27_pa004_long_only,2026-02-24T16:00:00-05:00,387.5300,M10-PA-004,TSLA,461.3900,1d,false
long_only,只看做多机会,long,350.0650,2026-04-13T16:00:00-04:00,375.7150,target_hit,2026-04-15T16:00:00-04:00,1049.97,m12_27_pa004_long_only,2026-04-10T16:00:00-04:00,337.2400,M10-PA-004,TSLA,375.7150,1d,true
long_only,只看做多机会,long,18.4000,2015-02-02T16:00:00-05:00,18.4900,max_holding_exit,2015-03-03T16:00:00-05:00,22.71,m12_27_pa004_long_only,2015-01-30T16:00:00-05:00,16.5000,M10-PA-004,USO,22.2000,1d,true
long_only,只看做多机会,long,13.8300,2015-08-28T16:00:00-04:00,14.3800,max_holding_exit,2015-09-28T16:00:00-04:00,187.43,m12_27_pa004_long_only,2015-08-27T16:00:00-04:00,12.3700,M10-PA-004,USO,16.7500,1d,true
long_only,只看做多机会,long,9.0900,2016-01-22T16:00:00-05:00,8.4500,stop_hit,2016-02-09T16:00:00-05:00,-502.42,m12_27_pa004_long_only,2016-01-21T16:00:00-05:00,8.4500,M10-PA-004,USO,10.3700,1d,false
long_only,只看做多机会,long,8.4950,2016-02-16T16:00:00-05:00,9.7050,target_hit,2016-03-07T16:00:00-05:00,995.58,m12_27_pa004_long_only,2016-02-12T16:00:00-05:00,7.8900,M10-PA-004,USO,9.7050,1d,true
long_only,只看做多机会,long,9.5650,2016-08-04T16:00:00-04:00,9.9350,target_hit,2016-08-08T16:00:00-04:00,1001.73,m12_27_pa004_long_only,2016-08-03T16:00:00-04:00,9.3800,M10-PA-004,USO,9.9350,1d,true
long_only,只看做多机会,long,10.0600,2016-11-08T16:00:00-05:00,9.8200,stop_hit,2016-11-11T16:00:00-05:00,-512.74,m12_27_pa004_long_only,2016-11-07T16:00:00-05:00,9.8200,M10-PA-004,USO,10.5400,1d,false
long_only,只看做多机会,long,9.9900,2017-05-11T16:00:00-04:00,9.4300,stop_hit,2017-06-08T16:00:00-04:00,-507.72,m12_27_pa004_long_only,2017-05-10T16:00:00-04:00,9.4300,M10-PA-004,USO,11.1100,1d,false
long_only,只看做多机会,long,8.9900,2017-06-27T16:00:00-04:00,9.6700,target_hit,2017-07-19T16:00:00-04:00,1004.08,m12_27_pa004_long_only,2017-06-26T16:00:00-04:00,8.6500,M10-PA-004,USO,9.6700,1d,true
long_only,只看做多机会,long,11.0900,2018-12-14T16:00:00-05:00,10.5100,stop_hit,2018-12-17T16:00:00-05:00,-510.34,m12_27_pa004_long_only,2018-12-13T16:00:00-05:00,10.5100,M10-PA-004,USO,12.2500,1d,false
long_only,只看做多机会,long,11.1400,2019-06-19T16:00:00-04:00,12.3600,target_hit,2019-06-26T16:00:00-04:00,1009.83,m12_27_pa004_long_only,2019-06-18T16:00:00-04:00,10.5300,M10-PA-004,USO,12.3600,1d,true
long_only,只看做多机会,long,11.2200,2019-08-09T16:00:00-04:00,12.0800,max_holding_exit,2019-09-09T16:00:00-04:00,674.18,m12_27_pa004_long_only,2019-08-08T16:00:00-04:00,10.5700,M10-PA-004,USO,12.5200,1d,true
long_only,只看做多机会,long,28.6600,2020-10-06T16:00:00-04:00,26.2700,stop_hit,2020-10-28T16:00:00-04:00,-515.49,m12_27_pa004_long_only,2020-10-05T16:00:00-04:00,26.2700,M10-PA-004,USO,33.4400,1d,false
long_only,只看做多机会,long,74.2000,2022-08-09T16:00:00-04:00,69.5100,stop_hit,2022-09-07T16:00:00-04:00,-513.30,m12_27_pa004_long_only,2022-08-08T16:00:00-04:00,69.5100,M10-PA-004,USO,83.5800,1d,false
long_only,只看做多机会,long,66.9500,2023-12-14T16:00:00-05:00,67.2500,max_holding_exit,2024-01-16T16:00:00-05:00,56.12,m12_27_pa004_long_only,2023-12-13T16:00:00-05:00,64.3500,M10-PA-004,USO,72.1500,1d,true
long_only,只看做多机会,long,78.0700,2024-08-26T16:00:00-04:00,71.7300,stop_hit,2024-09-03T16:00:00-04:00,-510.65,m12_27_pa004_long_only,2024-08-23T16:00:00-04:00,71.7300,M10-PA-004,USO,90.7500,1d,false
long_only,只看做多机会,long,72.0800,2025-03-13T16:00:00-04:00,76.0600,target_hit,2025-03-31T16:00:00-04:00,1010.02,m12_27_pa004_long_only,2025-03-12T16:00:00-04:00,70.0900,M10-PA-004,USO,76.0600,1d,true
long_only,只看做多机会,long,360.8500,2022-05-24T16:00:00-04:00,374.5100,target_hit,2022-05-27T16:00:00-04:00,994.62,m12_27_pa004_long_only,2022-05-23T16:00:00-04:00,354.0200,M10-PA-004,VOO,374.5100,1d,true
