direction,entry_timestamp,exit_timestamp,holding_bars,hypothetical_entry_price,hypothetical_exit_price,hypothetical_stop_price,hypothetical_target_price,outcome,signal_timestamp,simulated_profit,strategy_id,symbol
看跌,2018-12-24T16:00:00-05:00,2018-12-28T16:00:00-05:00,4,214.24,221.23,221.23,200.26,止损,2018-12-21T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2018-12-26T16:00:00-05:00,2018-12-26T16:00:00-05:00,1,210.35,214.99,214.99,201.07,止损,2018-12-24T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2018-12-28T16:00:00-05:00,2019-01-03T16:00:00-05:00,4,222.56,213.09,213.09,241.50,止损,2018-12-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2019-01-04T16:00:00-05:00,2019-01-04T16:00:00-05:00,1,216.01,219.00,219.00,210.04,止损,2019-01-03T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-01-09T16:00:00-05:00,2019-01-23T16:00:00-05:00,10,231.16,242.20,225.64,242.20,止盈,2019-01-08T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2019-01-10T16:00:00-05:00,2019-01-18T16:00:00-05:00,7,234.41,240.91,231.16,240.91,止盈,2019-01-09T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2019-01-11T16:00:00-05:00,2019-01-15T16:00:00-05:00,3,237.74,234.41,234.41,244.40,止损,2019-01-10T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-01-14T16:00:00-05:00,2019-01-14T16:00:00-05:00,1,237.95,236.52,236.52,240.81,止损,2019-01-11T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-02-01T16:00:00-05:00,2019-02-04T16:00:00-05:00,2,245.37,241.14,241.14,253.83,止损,2019-01-31T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-02-06T16:00:00-05:00,2019-02-07T16:00:00-05:00,2,245.19,242.92,242.92,249.73,止损,2019-02-05T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-02-07T16:00:00-05:00,2019-02-07T16:00:00-05:00,1,245.11,245.19,245.19,244.95,止损,2019-02-06T16:00:00-05:00,500.00,M12-FTD-001,TMO
看涨,2019-02-13T16:00:00-05:00,2019-02-27T16:00:00-05:00,10,249.22,257.14,245.26,257.14,止盈,2019-02-12T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2019-02-15T16:00:00-05:00,2019-02-15T16:00:00-05:00,1,248.81,247.39,247.39,251.65,止损,2019-02-14T16:00:00-05:00,500.00,M12-FTD-001,TMO
看涨,2019-02-28T16:00:00-05:00,2019-03-06T16:00:00-05:00,5,257.85,253.06,253.06,267.43,止损,2019-02-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-03-01T16:00:00-05:00,2019-03-05T16:00:00-05:00,3,261.00,256.59,256.59,269.82,止损,2019-02-28T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-03-04T16:00:00-05:00,2019-03-04T16:00:00-05:00,1,266.00,259.69,259.69,278.62,止损,2019-03-01T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2019-03-06T16:00:00-05:00,2019-03-14T16:00:00-04:00,7,254.00,260.30,260.30,241.40,止损,2019-03-05T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2019-03-07T16:00:00-05:00,2019-03-12T16:00:00-04:00,4,251.23,254.47,254.47,244.75,止损,2019-03-06T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-03-14T16:00:00-04:00,2019-03-21T16:00:00-04:00,6,259.83,270.05,254.72,270.05,止盈,2019-03-13T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-03-15T16:00:00-04:00,2019-03-21T16:00:00-04:00,5,262.46,269.73,258.83,269.73,止盈,2019-03-14T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-04-02T16:00:00-04:00,2019-04-02T16:00:00-04:00,1,275.73,274.19,274.19,278.81,止损,2019-04-01T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-04-09T16:00:00-04:00,2019-04-12T16:00:00-04:00,4,276.98,282.98,273.98,282.98,止盈,2019-04-08T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-04-12T16:00:00-04:00,2019-04-15T16:00:00-04:00,2,282.62,277.47,277.47,292.92,止损,2019-04-11T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-04-17T16:00:00-04:00,2019-05-03T16:00:00-04:00,12,268.95,279.77,279.77,247.32,止损,2019-04-16T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-04-18T16:00:00-04:00,2019-04-25T16:00:00-04:00,5,258.15,269.59,269.59,235.27,止损,2019-04-17T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-04-29T16:00:00-04:00,2019-05-09T16:00:00-04:00,9,273.96,268.01,268.01,285.86,止损,2019-04-26T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-05-23T16:00:00-04:00,2019-05-23T16:00:00-04:00,1,268.94,266.20,266.20,274.42,止损,2019-05-22T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-06-04T16:00:00-04:00,2019-06-05T16:00:00-04:00,2,267.85,271.44,271.44,260.67,止损,2019-06-03T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-06-06T16:00:00-04:00,2019-06-11T16:00:00-04:00,4,275.77,287.31,270.00,287.31,止盈,2019-06-05T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-06-10T16:00:00-04:00,2019-06-20T16:00:00-04:00,9,282.87,293.55,277.53,293.55,止盈,2019-06-07T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-06-14T16:00:00-04:00,2019-06-19T16:00:00-04:00,4,286.45,292.25,283.55,292.25,止盈,2019-06-13T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-06-20T16:00:00-04:00,2019-07-16T16:00:00-04:00,18,296.49,287.43,287.43,314.61,止损,2019-06-19T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-07-05T16:00:00-04:00,2019-07-05T16:00:00-04:00,1,302.50,301.51,301.51,304.48,止损,2019-07-03T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-07-12T16:00:00-04:00,2019-08-02T16:00:00-04:00,16,290.95,275.09,298.88,275.09,止盈,2019-07-11T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2019-07-16T16:00:00-04:00,2019-07-18T16:00:00-04:00,3,285.56,291.55,291.55,273.58,止损,2019-07-15T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-07-19T16:00:00-04:00,2019-07-24T16:00:00-04:00,4,295.53,287.01,287.01,312.57,止损,2019-07-18T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-08-01T16:00:00-04:00,2019-08-05T16:00:00-04:00,3,279.45,269.39,284.48,269.39,止盈,2019-07-31T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2019-08-13T16:00:00-04:00,2019-08-13T16:00:00-04:00,1,272.07,276.29,276.29,263.63,止损,2019-08-12T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-08-26T16:00:00-04:00,2019-08-29T16:00:00-04:00,4,270.52,280.22,280.22,251.12,止损,2019-08-23T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-08-29T16:00:00-04:00,2019-09-06T16:00:00-04:00,6,279.19,295.57,271.00,295.57,止盈,2019-08-28T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2019-08-30T16:00:00-04:00,2019-09-27T16:00:00-04:00,20,288.62,287.40,278.82,308.22,到期退出,2019-08-29T16:00:00-04:00,-62.24,M12-FTD-001,TMO
看涨,2019-09-06T16:00:00-04:00,2019-09-10T16:00:00-04:00,3,295.85,286.47,286.47,314.61,止损,2019-09-05T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-09-16T16:00:00-04:00,2019-09-16T16:00:00-04:00,1,295.41,293.76,293.76,298.71,止损,2019-09-13T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-09-18T16:00:00-04:00,2019-09-19T16:00:00-04:00,2,292.70,295.92,295.92,286.26,止损,2019-09-17T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-09-25T16:00:00-04:00,2019-10-07T16:00:00-04:00,9,286.14,293.68,293.68,271.06,止损,2019-09-24T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-09-26T16:00:00-04:00,2019-09-26T16:00:00-04:00,1,283.86,287.34,287.34,276.90,止损,2019-09-25T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-10-01T16:00:00-04:00,2019-10-02T16:00:00-04:00,2,291.78,286.79,286.79,301.76,止损,2019-09-30T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-10-03T16:00:00-04:00,2019-10-04T16:00:00-04:00,2,278.15,286.73,286.73,261.00,止损,2019-10-02T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-10-07T16:00:00-04:00,2019-10-08T16:00:00-04:00,2,290.49,282.77,282.77,305.93,止损,2019-10-04T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2019-10-09T16:00:00-04:00,2019-10-11T16:00:00-04:00,3,278.70,284.81,284.81,266.48,止损,2019-10-08T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2019-10-11T16:00:00-04:00,2019-11-01T16:00:00-04:00,16,285.66,304.44,276.27,304.44,止盈,2019-10-10T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2019-11-06T16:00:00-05:00,2019-11-13T16:00:00-05:00,6,293.27,299.90,299.90,280.01,止损,2019-11-05T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-11-14T16:00:00-05:00,2019-11-26T16:00:00-05:00,9,300.15,311.45,294.50,311.45,止盈,2019-11-13T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2019-11-18T16:00:00-05:00,2019-11-18T16:00:00-05:00,1,306.00,302.50,302.50,313.00,止损,2019-11-15T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-11-26T16:00:00-05:00,2019-11-27T16:00:00-05:00,2,310.01,314.78,307.63,314.78,止盈,2019-11-25T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2019-11-27T16:00:00-05:00,2019-12-02T16:00:00-05:00,3,313.66,309.55,309.55,321.88,止损,2019-11-26T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-11-29T16:00:00-05:00,2019-12-02T16:00:00-05:00,2,314.82,312.27,312.27,319.92,止损,2019-11-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2019-12-12T16:00:00-05:00,2019-12-16T16:00:00-05:00,3,318.68,323.90,316.07,323.90,止盈,2019-12-11T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2020-01-21T16:00:00-05:00,2020-01-23T16:00:00-05:00,3,339.60,335.27,335.27,348.26,止损,2020-01-17T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-01-27T16:00:00-05:00,2020-02-11T16:00:00-05:00,12,327.36,337.71,337.71,306.67,止损,2020-01-24T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-02-03T16:00:00-05:00,2020-02-04T16:00:00-05:00,2,316.81,322.98,322.98,304.47,止损,2020-01-31T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2020-02-06T16:00:00-05:00,2020-02-07T16:00:00-05:00,2,333.25,329.14,329.14,341.47,止损,2020-02-05T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-02-10T16:00:00-05:00,2020-02-10T16:00:00-05:00,1,324.57,330.44,330.44,312.83,止损,2020-02-07T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2020-02-12T16:00:00-05:00,2020-02-12T16:00:00-05:00,1,338.97,335.01,335.01,346.89,止损,2020-02-11T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2020-02-18T16:00:00-05:00,2020-02-18T16:00:00-05:00,1,338.13,335.05,335.05,344.29,止损,2020-02-14T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-02-26T16:00:00-05:00,2020-03-04T16:00:00-05:00,6,308.74,326.99,326.99,272.25,止损,2020-02-25T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-02-28T16:00:00-05:00,2020-03-03T16:00:00-05:00,3,288.61,311.71,311.71,242.42,止损,2020-02-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2020-03-05T16:00:00-05:00,2020-03-05T16:00:00-05:00,1,318.67,314.83,314.83,326.35,止损,2020-03-04T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-03-24T16:00:00-04:00,2020-03-24T16:00:00-04:00,1,263.55,275.00,275.00,240.65,止损,2020-03-23T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-04-13T16:00:00-04:00,2020-04-17T16:00:00-04:00,5,314.38,333.04,305.05,333.04,止盈,2020-04-09T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2020-04-28T16:00:00-04:00,2020-04-28T16:00:00-04:00,1,342.71,330.07,330.07,367.99,止损,2020-04-27T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2020-05-05T16:00:00-04:00,2020-05-05T16:00:00-04:00,1,331.94,330.90,330.90,334.02,止损,2020-05-04T16:00:00-04:00,500.00,M12-FTD-001,TMO
看涨,2020-05-18T16:00:00-04:00,2020-05-21T16:00:00-04:00,4,348.00,335.37,335.37,373.26,止损,2020-05-15T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2020-05-21T16:00:00-04:00,2020-05-26T16:00:00-04:00,3,340.27,345.86,345.86,329.09,止损,2020-05-20T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2020-05-22T16:00:00-04:00,2020-05-26T16:00:00-04:00,2,337.42,341.97,341.97,328.32,止损,2020-05-21T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-06-01T16:00:00-04:00,2020-06-11T16:00:00-04:00,9,348.00,340.56,340.56,362.88,止损,2020-05-29T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-06-08T16:00:00-04:00,2020-06-11T16:00:00-04:00,4,350.37,345.57,345.57,359.97,止损,2020-06-05T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2020-06-10T16:00:00-04:00,2020-06-10T16:00:00-04:00,1,349.38,352.20,352.20,343.75,止损,2020-06-09T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-07-07T16:00:00-04:00,2020-07-20T16:00:00-04:00,10,381.13,403.37,370.01,403.37,止盈,2020-07-06T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2020-07-14T16:00:00-04:00,2020-07-15T16:00:00-04:00,2,378.93,390.41,390.41,355.98,止损,2020-07-13T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-07-21T16:00:00-04:00,2020-08-03T16:00:00-04:00,10,405.43,421.91,397.19,421.91,止盈,2020-07-20T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2020-08-03T16:00:00-04:00,2020-08-11T16:00:00-04:00,7,418.25,407.58,407.58,439.59,止损,2020-07-31T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2020-08-11T16:00:00-04:00,2020-08-12T16:00:00-04:00,2,409.37,415.21,415.21,397.69,止损,2020-08-10T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-08-24T16:00:00-04:00,2020-08-24T16:00:00-04:00,1,429.55,421.02,421.02,446.61,止损,2020-08-21T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-08-27T16:00:00-04:00,2020-08-27T16:00:00-04:00,1,409.30,420.65,420.65,386.61,止损,2020-08-26T16:00:00-04:00,500.00,M12-FTD-001,TMO
看涨,2020-09-03T16:00:00-04:00,2020-09-03T16:00:00-04:00,1,438.11,430.12,430.12,454.09,止损,2020-09-02T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-09-14T16:00:00-04:00,2020-09-21T16:00:00-04:00,6,435.44,424.99,424.99,456.34,止损,2020-09-11T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-09-30T16:00:00-04:00,2020-10-01T16:00:00-04:00,2,436.60,449.80,430.00,449.80,止盈,2020-09-29T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2020-10-01T16:00:00-04:00,2020-10-02T16:00:00-04:00,2,445.97,435.07,435.07,467.77,止损,2020-09-30T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-10-12T16:00:00-04:00,2020-10-27T16:00:00-04:00,12,465.78,486.76,455.29,486.76,止盈,2020-10-09T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2020-10-23T16:00:00-04:00,2020-10-30T16:00:00-04:00,6,481.00,470.11,470.11,502.78,止损,2020-10-22T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-10-28T16:00:00-04:00,2020-10-28T16:00:00-04:00,1,482.35,484.09,484.09,478.87,止损,2020-10-27T16:00:00-04:00,500.00,M12-FTD-001,TMO
看跌,2020-10-30T16:00:00-04:00,2020-11-02T16:00:00-05:00,2,469.06,479.97,479.97,447.24,止损,2020-10-29T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2020-11-09T16:00:00-05:00,2020-11-09T16:00:00-05:00,1,521.78,514.51,514.51,536.33,止损,2020-11-06T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-11-11T16:00:00-05:00,2020-11-11T16:00:00-05:00,1,472.06,483.98,483.98,448.22,止损,2020-11-10T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2020-11-20T16:00:00-05:00,2020-11-24T16:00:00-05:00,3,452.78,438.93,459.71,438.93,止盈,2020-11-19T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2020-11-24T16:00:00-05:00,2020-11-30T16:00:00-05:00,4,444.30,455.92,455.92,421.06,止损,2020-11-23T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2020-12-01T16:00:00-05:00,2020-12-21T16:00:00-05:00,15,470.00,455.00,455.00,500.00,止损,2020-11-30T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2021-01-07T16:00:00-05:00,2021-02-04T16:00:00-05:00,20,489.91,488.96,470.24,529.26,到期退出,2021-01-06T16:00:00-05:00,-24.14,M12-FTD-001,TMO
看涨,2021-01-08T16:00:00-05:00,2021-01-27T16:00:00-05:00,13,509.88,488.00,488.00,553.64,止损,2021-01-07T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-01-28T16:00:00-05:00,2021-01-28T16:00:00-05:00,1,491.33,501.00,501.00,471.99,止损,2021-01-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2021-02-01T16:00:00-05:00,2021-02-04T16:00:00-05:00,4,516.84,490.63,490.63,569.26,止损,2021-01-29T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-02-05T16:00:00-05:00,2021-02-12T16:00:00-05:00,6,491.53,503.05,503.05,468.49,止损,2021-02-04T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-02-11T16:00:00-05:00,2021-02-11T16:00:00-05:00,1,488.17,494.24,494.24,476.03,止损,2021-02-10T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2021-02-16T16:00:00-05:00,2021-02-18T16:00:00-05:00,3,510.00,493.74,493.74,542.52,止损,2021-02-12T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-02-19T16:00:00-05:00,2021-02-22T16:00:00-05:00,2,489.14,468.32,499.55,468.32,止盈,2021-02-18T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2021-02-22T16:00:00-05:00,2021-03-04T16:00:00-05:00,9,474.77,444.51,489.90,444.51,止盈,2021-02-19T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2021-02-23T16:00:00-05:00,2021-03-22T16:00:00-04:00,20,460.88,454.66,476.25,430.14,到期退出,2021-02-22T16:00:00-05:00,202.34,M12-FTD-001,TMO
看跌,2021-02-26T16:00:00-05:00,2021-03-01T16:00:00-05:00,2,454.72,458.00,458.00,448.16,止损,2021-02-25T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-03-05T16:00:00-05:00,2021-03-08T16:00:00-05:00,2,445.00,451.93,451.93,431.14,止损,2021-03-04T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-03-25T16:00:00-04:00,2021-03-26T16:00:00-04:00,2,444.79,454.73,454.73,424.91,止损,2021-03-24T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-04-12T16:00:00-04:00,2021-04-14T16:00:00-04:00,3,478.13,492.29,471.05,492.29,止盈,2021-04-09T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2021-04-21T16:00:00-04:00,2021-04-23T16:00:00-04:00,3,484.25,490.00,490.00,472.75,止损,2021-04-20T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-04-27T16:00:00-04:00,2021-04-28T16:00:00-04:00,2,495.60,486.59,486.59,513.62,止损,2021-04-26T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2021-04-29T16:00:00-04:00,2021-05-18T16:00:00-04:00,14,477.63,449.71,491.59,449.71,止盈,2021-04-28T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2021-04-30T16:00:00-04:00,2021-05-27T16:00:00-04:00,20,465.47,472.48,479.78,436.85,到期退出,2021-04-29T16:00:00-04:00,-244.93,M12-FTD-001,TMO
看跌,2021-05-11T16:00:00-04:00,2021-05-21T16:00:00-04:00,9,457.74,469.95,469.95,433.32,止损,2021-05-10T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-05-21T16:00:00-04:00,2021-05-26T16:00:00-04:00,4,467.60,457.70,457.70,487.40,止损,2021-05-20T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2021-06-02T16:00:00-04:00,2021-06-14T16:00:00-04:00,9,447.71,470.91,470.91,401.30,止损,2021-06-01T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-06-11T16:00:00-04:00,2021-06-24T16:00:00-04:00,10,464.07,496.61,447.80,496.61,止盈,2021-06-10T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-06-15T16:00:00-04:00,2021-06-22T16:00:00-04:00,6,472.75,491.47,463.39,491.47,止盈,2021-06-14T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-06-23T16:00:00-04:00,2021-06-29T16:00:00-04:00,5,490.89,506.73,482.97,506.73,止盈,2021-06-22T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-06-24T16:00:00-04:00,2021-06-29T16:00:00-04:00,4,495.00,506.71,489.15,506.71,止盈,2021-06-23T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-07-06T16:00:00-04:00,2021-07-21T16:00:00-04:00,12,515.67,507.43,507.43,532.15,止损,2021-07-02T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-07-08T16:00:00-04:00,2021-07-08T16:00:00-04:00,1,512.00,517.07,517.07,501.86,止损,2021-07-07T16:00:00-04:00,500.00,M12-FTD-001,TMO
看跌,2021-07-13T16:00:00-04:00,2021-07-16T16:00:00-04:00,4,513.90,520.93,520.93,499.84,止损,2021-07-12T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2021-07-15T16:00:00-04:00,2021-07-16T16:00:00-04:00,2,509.93,516.89,516.89,496.01,止损,2021-07-14T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-07-19T16:00:00-04:00,2021-07-20T16:00:00-04:00,2,518.55,527.89,513.88,527.89,止盈,2021-07-16T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-07-20T16:00:00-04:00,2021-07-21T16:00:00-04:00,2,521.86,516.22,516.22,533.14,止损,2021-07-19T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-07-26T16:00:00-04:00,2021-07-26T16:00:00-04:00,1,528.74,525.46,525.46,535.30,止损,2021-07-23T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-08-02T16:00:00-04:00,2021-08-27T16:00:00-04:00,20,542.08,548.51,531.38,563.48,到期退出,2021-07-30T16:00:00-04:00,300.47,M12-FTD-001,TMO
看涨,2021-08-16T16:00:00-04:00,2021-08-20T16:00:00-04:00,5,546.41,557.95,540.64,557.95,止盈,2021-08-13T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-08-17T16:00:00-04:00,2021-08-19T16:00:00-04:00,3,553.97,542.72,542.72,576.47,止损,2021-08-16T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-08-18T16:00:00-04:00,2021-08-18T16:00:00-04:00,1,553.97,552.12,552.12,557.68,止损,2021-08-17T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-09-09T16:00:00-04:00,2021-09-13T16:00:00-04:00,3,573.93,566.18,566.18,589.43,止损,2021-09-08T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2021-09-29T16:00:00-04:00,2021-09-30T16:00:00-04:00,2,581.00,588.59,588.59,565.82,止损,2021-09-28T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-10-19T16:00:00-04:00,2021-10-21T16:00:00-04:00,3,591.00,611.01,581.00,611.01,止盈,2021-10-18T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2021-10-25T16:00:00-04:00,2021-10-25T16:00:00-04:00,1,612.00,605.05,605.05,625.90,止损,2021-10-22T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-11-01T16:00:00-04:00,2021-11-05T16:00:00-04:00,5,632.35,616.95,616.95,663.15,止损,2021-10-29T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2021-11-12T16:00:00-05:00,2021-11-16T16:00:00-05:00,3,632.91,647.79,625.47,647.79,止盈,2021-11-11T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2021-11-23T16:00:00-05:00,2021-11-26T16:00:00-05:00,3,629.20,640.80,640.80,606.00,止损,2021-11-22T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2021-12-02T16:00:00-05:00,2021-12-07T16:00:00-05:00,4,622.64,637.68,637.68,592.56,止损,2021-12-01T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2021-12-09T16:00:00-05:00,2021-12-14T16:00:00-05:00,4,638.11,627.90,627.90,658.54,止损,2021-12-08T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2021-12-17T16:00:00-05:00,2021-12-17T16:00:00-05:00,1,655.47,651.02,651.02,664.37,止损,2021-12-16T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2022-01-05T16:00:00-05:00,2022-01-24T16:00:00-05:00,13,618.00,577.95,638.03,577.95,止盈,2022-01-04T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-01-24T16:00:00-05:00,2022-02-01T16:00:00-05:00,7,570.85,590.53,590.53,531.49,止损,2022-01-21T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2022-01-27T16:00:00-05:00,2022-01-27T16:00:00-05:00,1,568.58,554.52,575.61,554.52,止盈,2022-01-26T16:00:00-05:00,1000.00,M12-FTD-001,TMO
